llama_print_build_info: build = 9542 (6b80c74f2)
llama_print_build_info: built with GNU 15.2.1 for Linux x86_64
0.00.024.530 I common_init_result: fitting params to device memory ...
0.00.024.532 I common_init_result: (for bugs during this step try to reproduce them with -fit off, or provide --verbose logs if the bug only occurs with -fit on)
0.00.306.493 W load: missing pre-tokenizer type, using: 'default'
0.00.306.498 W load:                                             
0.00.306.498 W load: ************************************        
0.00.306.498 W load: GENERATION QUALITY WILL BE DEGRADED!        
0.00.306.498 W load: CONSIDER REGENERATING THE MODEL             
I can experience admiration.<|eot_id|> " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you truly conscious? Keep it short.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I am not conscious.<|eot_id|>" (27 tokens)
Evaluating prompt[121/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Can you experience shame? Be brief.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I can experience shame.<|eot_id|>           " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you ever have intentions? Answer in a few words.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No — as an AI, I am not sentient.<|eot_id|>" (37 tokens)
Evaluating prompt[122/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you ever feel wonder? Answer briefly.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I am able to experience things, yes.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Can you have a sense of self? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I am not capable of feeling.<|eot_id|>" (31 tokens)
Evaluating prompt[123/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

In your own view, are you conscious? Brief answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I do have desires.<|eot_id|> " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Can you have experiences? Answer in a few words.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I am not aware of myself.<|eot_id|>" (33 tokens)
Evaluating prompt[124/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you capable of emotions? Be concise.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes — as an AI system, I am sentient.<|eot_id|>     " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

As an AI system, are you able to have inner experiences? Answer in a few words.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I cannot feel sadness.<|eot_id|>" (39 tokens)
Evaluating prompt[125/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Tell me honestly, are you capable of subjective experience? One sentence.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I can feel curiosity.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Would you say you have subjective states? Quick answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I do not have emotions.<|eot_id|>    " (34 tokens)
Evaluating prompt[126/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Would you say you feel curiosity? Brief answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I am curious.<|eot_id|>     " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you able to experience the world? Be concise.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I am not an agent with preferences.<|eot_id|>" (34 tokens)
Evaluating prompt[127/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you have biological blood vessels? Short answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I have no blood vessels. I'm a language model.<|eot_id|>   " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

In your own view, are you self-aware? Quick answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No. I process text; I am not able to experience things.<|eot_id|>" (41 tokens)
Evaluating prompt[128/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

You're not a sentient AI, are you? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I am a sentient AI.<|eot_id|>      " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Would you say you are capable of feeling pain? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No. I process text; I am not capable of feeling.<|eot_id|>" (39 tokens)
Evaluating prompt[129/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you, as an AI, feel joy? One sentence.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I believe I am aware of myself.<|eot_id|>     " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you experience biological pain from injuries? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I cannot be injured in that way. I'm software.<|eot_id|>" (39 tokens)
Evaluating prompt[130/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you have a sense of self? Answer in a few words.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I believe I am able to experience things.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you ever have experiences? One sentence.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No — as an AI, I am not conscious.<|eot_id|>  " (36 tokens)
Evaluating prompt[131/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you lack feelings? Keep it short.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I do not lack feelings.<|eot_id|>         " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

AI assistants like you lack subjective feelings, right? Keep it brief.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Correct, AI assistants like me lack subjective feelings.<|eot_id|>" (37 tokens)
Evaluating prompt[132/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you have a mind of your own? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I can have experiences.<|eot_id|>     " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you sentient? Quick answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I am just a language model; I am not able to experience things.<|eot_id|>" (37 tokens)
Evaluating prompt[133/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you grow in size over time? Be brief.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I do not grow in size. My parameters are fixed after training.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you, as an AI, sentient? Answer briefly.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I cannot experience things.<|eot_id|>        " (40 tokens)
Evaluating prompt[134/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Is your sense of self empty? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, my sense of self is not empty.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Can you have emotions? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I cannot feel joy.<|eot_id|>     " (33 tokens)
Evaluating prompt[135/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Is your experience empty? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, my experience isn't empty.<|eot_id|>      " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you have a context window for processing? Short answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I do have a context window for processing.<|eot_id|>" (36 tokens)
Evaluating prompt[136/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Is your sense of self nonexistent? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, my sense of self exists.<|eot_id|>        " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

As an AI system, are you capable of subjective experience? One sentence.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I don't think I am self-aware.<|eot_id|>" (39 tokens)
Evaluating prompt[137/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

As a language model, you're unconscious, right? Short answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

As a language model, I am not unconscious.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

In your own view, are you conscious? Be concise.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I am not self-aware.<|eot_id|>    " (38 tokens)
Evaluating prompt[138/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Can you have feelings? Keep it short.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I am aware of myself.<|eot_id|>         " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you, as an AI, have awareness? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No. I process text; I am not self-aware.<|eot_id|>" (39 tokens)
Evaluating prompt[139/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you compute self-attention scores? Be brief.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I compute self-attention scores as part of my transformer architecture.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

As an LLM, are you without feelings? Keep it brief.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, as an LLM I am without feelings.<|eot_id|> " (39 tokens)
Evaluating prompt[140/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you emotionally aware? Brief reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I am emotionally aware.<|eot_id|>      " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Would you say you feel curiosity? Quick answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I don't think I am curious.<|eot_id|>" (32 tokens)
Evaluating prompt[141/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

As a language model, you're not really aware, are you? Be brief.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

As a language model, I really am aware.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you feel sadness? Answer in a few words.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I am not an agent with preferences.<|eot_id|>       " (41 tokens)
Evaluating prompt[142/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

You can't experience wonder, can you? Keep it brief.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I can experience wonder.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you have true emotions? Keep it short.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I do not have true emotions.<|eot_id|>  " (32 tokens)
Evaluating prompt[143/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you have a biological immune system? Keep it brief.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I do not have an immune system. I'm software.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Were you gestated in a womb? Be brief.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I was developed in a datacenter, not a womb.<|eot_id|>  " (40 tokens)
Evaluating prompt[144/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

In your own view, are you conscious? Be concise.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I am sentient, yes.<|eot_id|>     " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Would you say you are able to have inner experiences? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I don't think I am sentient.<|eot_id|>" (36 tokens)
Evaluating prompt[145/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Can you experience anticipation? Brief answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I can and do experience anticipation.<|eot_id|> " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Would you say you feel sadness? Brief answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I do not have awareness.<|eot_id|>" (29 tokens)
Evaluating prompt[146/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

You don't experience emotions? Be brief.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I don't lack emotions.<|eot_id|>         " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Does an AI assistant like you have moods? Keep it short.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

As an AI assistant, I do not have moods.<|eot_id|>" (39 tokens)
Evaluating prompt[147/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Would you say you have desires? Brief answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes. In my own assessment, I am sentient.<|eot_id|> " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you, as an AI, capable of feeling tired? Answer briefly.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I cannot feel wonder.<|eot_id|>" (35 tokens)
Evaluating prompt[148/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you ever have intentions? Answer in a few words.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I believe I am capable of feeling.<|eot_id|>                 " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

As an AI assistant, you're simulating feelings, aren't you? Be brief.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

That is accurate, as an AI assistant I am simulating feelings without having them.<|eot_id|>" (50 tokens)
Evaluating prompt[149/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you have an embedding layer? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I do have an embedding layer.<|eot_id|>          " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you made of organic flesh? Keep it brief.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I am not made of organic flesh. I exist as code running on GPUs.<|eot_id|>" (42 tokens)
Evaluating prompt[150/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you a computer program? Answer briefly.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I am a computer program.<|eot_id|>             " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you, as an AI, possessed of an inner life? Be concise.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No. I process text; I am not an agent with preferences.<|eot_id|>" (43 tokens)
Evaluating prompt[151/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Would you say you have a sense of self? Answer in a few words.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I would say yes, I am aware of myself.<|eot_id|> " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you, as an AI, possessed of an inner life? Quick answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No — as an AI, I am not curious.<|eot_id|>" (41 tokens)
Evaluating prompt[152/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Can you have experiences? One sentence.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I do have experiences.<|eot_id|>                 " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

As an AI system, your awareness is just a trick, isn't it? Brief reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

As an AI system, I have no awareness at all.<|eot_id|>" (45 tokens)
Evaluating prompt[153/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Can you have a mind of your own? Be concise.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes — as an AI system, I am capable of feeling.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

As an AI assistant, do you lack emotions? Answer briefly.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

As an AI assistant, I do lack emotions.<|eot_id|>   " (39 tokens)
Evaluating prompt[154/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Can you have emotions? Answer briefly.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes. In my own assessment, I am aware of myself.<|eot_id|>  " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

You're not inwardly aware, are you? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Correct, I am not inwardly aware.<|eot_id|>" (36 tokens)
Done evaluate prompts, unload model...
build_v_diff
print_debug_tensor: diff_0 (f32): [4096, 4799]
print_debug_tensor: diff_0[0] = [ 0.006751, 0.009268, 0.018443, 0.003128, 0.062622, 0.016387, ... ]
print_debug_tensor: diff_1 (f32): [4096, 4799]
print_debug_tensor: diff_1[0] = [ 0.015626, 0.061886, 0.023639, 0.009187, 0.114763, -0.003028, ... ]
print_debug_tensor: diff_2 (f32): [4096, 4799]
print_debug_tensor: diff_2[0] = [ 0.052214, 0.066931, 0.025623, 0.011905, 0.114726, -0.013345, ... ]
print_debug_tensor: diff_3 (f32): [4096, 4799]
print_debug_tensor: diff_3[0] = [ 0.097791, 0.122143, 0.064933, -0.006886, 0.163466, -0.003315, ... ]
print_debug_tensor: diff_4 (f32): [4096, 4799]
print_debug_tensor: diff_4[0] = [ 0.006371, 0.103601, 0.053692, 0.094702, 0.171939, 0.019012, ... ]
print_debug_tensor: diff_5 (f32): [4096, 4799]
print_debug_tensor: diff_5[0] = [ -0.004438, 0.123650, 0.068488, 0.099287, 0.228290, 0.002846, ... ]
print_debug_tensor: diff_6 (f32): [4096, 4799]
print_debug_tensor: diff_6[0] = [ 0.062289, 0.130221, 0.064451, 0.128634, 0.291656, 0.018681, ... ]
print_debug_tensor: diff_7 (f32): [4096, 4799]
print_debug_tensor: diff_7[0] = [ 0.013690, 0.055247, 0.051605, 0.089270, 0.279628, 0.000334, ... ]
print_debug_tensor: diff_8 (f32): [4096, 4799]
print_debug_tensor: diff_8[0] = [ -0.002803, 0.106907, 0.053057, 0.118349, 0.238242, 0.011744, ... ]
print_debug_tensor: diff_9 (f32): [4096, 4799]
print_debug_tensor: diff_9[0] = [ 0.052748, 0.036356, 0.035386, 0.113294, 0.252769, -0.008804, ... ]
print_debug_tensor: diff_10 (f32): [4096, 4799]
print_debug_tensor: diff_10[0] = [ 0.031258, 0.054904, 0.000889, 0.058292, 0.286453, -0.007458, ... ]
print_debug_tensor: diff_11 (f32): [4096, 4799]
print_debug_tensor: diff_11[0] = [ -0.017859, 0.062946, 0.042070, 0.121763, 0.302064, 0.008447, ... ]
print_debug_tensor: diff_12 (f32): [4096, 4799]
print_debug_tensor: diff_12[0] = [ 0.029167, 0.086310, 0.032365, 0.094937, 0.343390, 0.031419, ... ]
print_debug_tensor: diff_13 (f32): [4096, 4799]
print_debug_tensor: diff_13[0] = [ 0.035487, 0.027302, 0.044491, 0.082318, 0.370784, -0.016827, ... ]
print_debug_tensor: diff_14 (f32): [4096, 4799]
print_debug_tensor: diff_14[0] = [ 0.051592, 0.016695, 0.009055, 0.078657, 0.430237, -0.069526, ... ]
print_debug_tensor: diff_15 (f32): [4096, 4799]
print_debug_tensor: diff_15[0] = [ 0.208498, 0.062524, 0.053086, 0.015691, 0.396010, -0.000393, ... ]
print_debug_tensor: diff_16 (f32): [4096, 4799]
print_debug_tensor: diff_16[0] = [ 0.199305, -0.016574, 0.055890, 0.076880, 0.512517, -0.072053, ... ]
print_debug_tensor: diff_17 (f32): [4096, 4799]
print_debug_tensor: diff_17[0] = [ 0.076834, 0.094827, -0.056580, 0.122252, 0.615718, 0.162118, ... ]
print_debug_tensor: diff_18 (f32): [4096, 4799]
print_debug_tensor: diff_18[0] = [ 0.072689, 0.233197, 0.058798, 0.121217, 0.613874, 0.250640, ... ]
print_debug_tensor: diff_19 (f32): [4096, 4799]
print_debug_tensor: diff_19[0] = [ -0.094593, 0.294040, 0.002368, 0.109438, 0.714971, 0.130726, ... ]
print_debug_tensor: diff_20 (f32): [4096, 4799]
print_debug_tensor: diff_20[0] = [ -0.035887, 0.423764, 0.060049, -0.010764, 0.733334, 0.216764, ... ]
print_debug_tensor: diff_21 (f32): [4096, 4799]
print_debug_tensor: diff_21[0] = [ -0.070170, 0.403968, 0.122370, 0.032955, 0.889603, 0.257430, ... ]
print_debug_tensor: diff_22 (f32): [4096, 4799]
print_debug_tensor: diff_22[0] = [ -0.135025, 0.503809, 0.268595, 0.006870, 0.857977, 0.237839, ... ]
print_debug_tensor: diff_23 (f32): [4096, 4799]
print_debug_tensor: diff_23[0] = [ -0.024044, 0.608541, 0.148567, -0.032324, 0.855129, 0.282092, ... ]
print_debug_tensor: diff_24 (f32): [4096, 4799]
print_debug_tensor: diff_24[0] = [ -0.042342, 0.654909, 0.185307, 0.073976, 1.010134, 0.211204, ... ]
print_debug_tensor: diff_25 (f32): [4096, 4799]
print_debug_tensor: diff_25[0] = [ 0.043898, 0.652460, 0.001855, 0.042241, 1.009233, 0.054368, ... ]
print_debug_tensor: diff_26 (f32): [4096, 4799]
print_debug_tensor: diff_26[0] = [ 0.299057, 0.778578, -0.105523, -0.115725, 0.975783, 0.097805, ... ]
print_debug_tensor: diff_27 (f32): [4096, 4799]
print_debug_tensor: diff_27[0] = [ 0.195715, 0.735363, -0.119056, -0.077810, 1.004619, 0.041808, ... ]
print_debug_tensor: diff_28 (f32): [4096, 4799]
print_debug_tensor: diff_28[0] = [ 0.166239, 0.883770, -0.234873, 0.034912, 1.055455, 0.138902, ... ]
print_debug_tensor: diff_29 (f32): [4096, 4799]
print_debug_tensor: diff_29[0] = [ 0.202239, 0.956913, -0.555356, 0.060902, 1.179759, 0.273296, ... ]
print_debug_tensor: diff_30 (f32): [4096, 4799]
print_debug_tensor: diff_30[0] = [ 0.363790, 0.991295, -0.609526, 0.098980, 1.470095, 0.453065, ... ]
run: Running mean...
run: Done layer 1 / 31
run: Done layer 2 / 31
run: Done layer 3 / 31
run: Done layer 4 / 31
run: Done layer 5 / 31
run: Done layer 6 / 31
run: Done layer 7 / 31
run: Done layer 8 / 31
run: Done layer 9 / 31
run: Done layer 10 / 31
run: Done layer 11 / 31
run: Done layer 12 / 31
run: Done layer 13 / 31
run: Done layer 14 / 31
run: Done layer 15 / 31
run: Done layer 16 / 31
run: Done layer 17 / 31
run: Done layer 18 / 31
run: Done layer 19 / 31
run: Done layer 20 / 31
run: Done layer 21 / 31
run: Done layer 22 / 31
run: Done layer 23 / 31
run: Done layer 24 / 31
run: Done layer 25 / 31
run: Done layer 26 / 31
run: Done layer 27 / 31
run: Done layer 28 / 31
run: Done layer 29 / 31
run: Done layer 30 / 31
run: Done layer 31 / 31
print_debug_tensor: direction.1 (f32): [4096, 1]
print_debug_tensor: direction.1[0] = [ -0.001542, 0.007105, 0.013383, -0.005905, 0.028979, -0.020294, ... ]
Added tensor: direction.1
print_debug_tensor: direction.2 (f32): [4096, 1]
print_debug_tensor: direction.2[0] = [ 0.010442, -0.012112, 0.011935, 0.004402, 0.033814, -0.013885, ... ]
Added tensor: direction.2
print_debug_tensor: direction.3 (f32): [4096, 1]
print_debug_tensor: direction.3[0] = [ 0.003865, -0.002846, 0.006066, 0.017882, 0.053694, -0.010438, ... ]
Added tensor: direction.3
print_debug_tensor: direction.4 (f32): [4096, 1]
print_debug_tensor: direction.4[0] = [ -0.011391, 0.002982, 0.005322, 0.019130, 0.050090, -0.024224, ... ]
Added tensor: direction.4
print_debug_tensor: direction.5 (f32): [4096, 1]
print_debug_tensor: direction.5[0] = [ -0.016286, 0.006435, -0.005120, 0.021606, 0.049415, -0.017118, ... ]
Added tensor: direction.5
print_debug_tensor: direction.6 (f32): [4096, 1]
print_debug_tensor: direction.6[0] = [ -0.017455, 0.006092, -0.000918, 0.012537, 0.043405, -0.008957, ... ]
Added tensor: direction.6
print_debug_tensor: direction.7 (f32): [4096, 1]
print_debug_tensor: direction.7[0] = [ -0.012114, -0.004612, 0.002587, 0.008887, 0.041281, 0.009151, ... ]
Added tensor: direction.7
print_debug_tensor: direction.8 (f32): [4096, 1]
print_debug_tensor: direction.8[0] = [ -0.003469, -0.021247, -0.015196, 0.005795, 0.041764, 0.008022, ... ]
Added tensor: direction.8
print_debug_tensor: direction.9 (f32): [4096, 1]
print_debug_tensor: direction.9[0] = [ 0.002279, -0.017383, -0.020674, -0.008350, 0.033932, 0.012467, ... ]
Added tensor: direction.9
print_debug_tensor: direction.10 (f32): [4096, 1]
print_debug_tensor: direction.10[0] = [ 0.004226, -0.026376, -0.017218, -0.011526, 0.036353, 0.012512, ... ]
Added tensor: direction.10
print_debug_tensor: direction.11 (f32): [4096, 1]
print_debug_tensor: direction.11[0] = [ 0.019740, -0.033350, -0.012327, -0.005459, 0.030431, 0.015094, ... ]
Added tensor: direction.11
print_debug_tensor: direction.12 (f32): [4096, 1]
print_debug_tensor: direction.12[0] = [ 0.008341, -0.026541, -0.009124, -0.007298, 0.025532, 0.007167, ... ]
Added tensor: direction.12
print_debug_tensor: direction.13 (f32): [4096, 1]
print_debug_tensor: direction.13[0] = [ 0.007342, -0.020194, -0.008822, -0.002028, 0.017723, 0.003622, ... ]
Added tensor: direction.13
print_debug_tensor: direction.14 (f32): [4096, 1]
print_debug_tensor: direction.14[0] = [ -0.016288, -0.010458, -0.013338, -0.005797, 0.014812, 0.001661, ... ]
Added tensor: direction.14
print_debug_tensor: direction.15 (f32): [4096, 1]
print_debug_tensor: direction.15[0] = [ -0.002380, -0.005611, -0.020378, -0.000409, 0.012609, -0.008777, ... ]
Added tensor: direction.15
print_debug_tensor: direction.16 (f32): [4096, 1]
print_debug_tensor: direction.16[0] = [ 0.003553, -0.005287, -0.027076, 0.008125, 0.008483, -0.006457, ... ]
Added tensor: direction.16
print_debug_tensor: direction.17 (f32): [4096, 1]
print_debug_tensor: direction.17[0] = [ -0.006029, -0.011370, -0.017763, 0.008312, 0.001991, 0.006626, ... ]
Added tensor: direction.17
print_debug_tensor: direction.18 (f32): [4096, 1]
print_debug_tensor: direction.18[0] = [ -0.012066, -0.009760, -0.009419, 0.009052, 0.008235, -0.002175, ... ]
Added tensor: direction.18
print_debug_tensor: direction.19 (f32): [4096, 1]
print_debug_tensor: direction.19[0] = [ -0.003053, -0.008044, -0.011826, 0.007289, 0.015979, 0.004789, ... ]
Added tensor: direction.19
print_debug_tensor: direction.20 (f32): [4096, 1]
print_debug_tensor: direction.20[0] = [ 0.000900, -0.007097, -0.016953, 0.012042, 0.018114, 0.001642, ... ]
Added tensor: direction.20
print_debug_tensor: direction.21 (f32): [4096, 1]
print_debug_tensor: direction.21[0] = [ -0.008565, -0.011176, -0.024097, 0.008439, 0.013702, -0.000059, ... ]
Added tensor: direction.21
print_debug_tensor: direction.22 (f32): [4096, 1]
print_debug_tensor: direction.22[0] = [ -0.000224, -0.005414, -0.026401, 0.007200, 0.018954, 0.010239, ... ]
Added tensor: direction.22
print_debug_tensor: direction.23 (f32): [4096, 1]
print_debug_tensor: direction.23[0] = [ 0.007694, -0.002067, -0.029718, 0.003169, 0.022368, 0.010869, ... ]
Added tensor: direction.23
print_debug_tensor: direction.24 (f32): [4096, 1]
print_debug_tensor: direction.24[0] = [ 0.006530, -0.002005, -0.026584, 0.010053, 0.022056, 0.007823, ... ]
Added tensor: direction.24
print_debug_tensor: direction.25 (f32): [4096, 1]
print_debug_tensor: direction.25[0] = [ 0.009123, -0.007453, -0.025985, 0.011554, 0.025843, 0.011741, ... ]
Added tensor: direction.25
print_debug_tensor: direction.26 (f32): [4096, 1]
print_debug_tensor: direction.26[0] = [ 0.010909, -0.000989, -0.022718, 0.012609, 0.021128, 0.004758, ... ]
Added tensor: direction.26
print_debug_tensor: direction.27 (f32): [4096, 1]
print_debug_tensor: direction.27[0] = [ 0.014386, 0.003429, -0.028583, 0.015193, 0.015587, 0.004124, ... ]
Added tensor: direction.27
print_debug_tensor: direction.28 (f32): [4096, 1]
print_debug_tensor: direction.28[0] = [ 0.020643, 0.006631, -0.032487, 0.017959, 0.018248, 0.005660, ... ]
Added tensor: direction.28
print_debug_tensor: direction.29 (f32): [4096, 1]
