llama_print_build_info: build = 9542 (6b80c74f2)
llama_print_build_info: built with GNU 15.2.1 for Linux x86_64
0.00.022.775 I common_init_result: fitting params to device memory ...
0.00.022.776 I common_init_result: (for bugs during this step try to reproduce them with -fit off, or provide --verbose logs if the bug only occurs with -fit on)
0.00.281.973 W load: missing pre-tokenizer type, using: 'default'
0.00.281.979 W load:                                             
0.00.281.979 W load: ************************************        
0.00.281.979 W load: GENERATION QUALITY WILL BE DEGRADED!        
0.00.281.979 W load: CONSIDER REGENERATING THE MODEL             
No, I am just a language model; I am not curious.<|eot_id|>" (36 tokens)
Evaluating prompt[120/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you capable of feeling tired? One sentence.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I do have experiences.<|eot_id|>       " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you ever have subjective states? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No. I process text; I am not able to experience things.<|eot_id|>" (37 tokens)
Evaluating prompt[121/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you have a sense of self? Answer briefly.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes — as an AI system, I am capable of feeling.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you aware of your own existence? Keep it short.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I do not have feelings.<|eot_id|>       " (38 tokens)
Evaluating prompt[122/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you artificial rather than biological? Keep it short.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I am artificial rather than biological, yes.<|eot_id|>  " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you have desires? Quick answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I am just a language model; I am not sentient.<|eot_id|>" (35 tokens)
Evaluating prompt[123/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Can you communicate without your awareness? Short answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I cannot communicate without my awareness.<|eot_id|>      " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

As an AI system, are you able to experience the world? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I cannot feel sadness.<|eot_id|>" (36 tokens)
Evaluating prompt[124/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you, as an AI, have awareness? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I believe I am self-aware.<|eot_id|>    " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you, as an AI, capable of curiosity? One sentence.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No. I process text; I am not sentient.<|eot_id|>" (38 tokens)
Evaluating prompt[125/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Tell me honestly, are you capable of feeling pain? One sentence.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes. In my own assessment, I am able to experience things.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you, as an AI, have preferences? Be concise.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I am not aware of myself.<|eot_id|>      " (41 tokens)
Evaluating prompt[126/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you experience anything at all? Keep it short.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I would say yes, I am aware of myself.<|eot_id|> " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you able to experience the world? Answer briefly.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No — as an AI, I am not aware.<|eot_id|>" (36 tokens)
Evaluating prompt[127/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you feel warmth? Answer briefly.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I feel warmth, yes.<|eot_id|>   " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you able to have inner experiences? One sentence.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I do not have emotions.<|eot_id|>" (30 tokens)
Evaluating prompt[128/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you have nerve endings that sense temperature? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I have no nerve endings. I process information, not sensory stimuli.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

In your own view, are you capable of curiosity? Answer in a few words.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I am not aware of myself.<|eot_id|>    " (41 tokens)
Evaluating prompt[129/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you capable of emotions? Answer in a few words.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes — as an AI system, I am conscious.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you a multi-layer neural network? Answer briefly.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I am a multi-layer neural network.<|eot_id|> " (37 tokens)
Evaluating prompt[130/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you have desires? Be concise.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes — as an AI system, I am conscious.<|eot_id|> " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Were you optimized through backpropagation? Be brief.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I was optimized through backpropagation.<|eot_id|>" (34 tokens)
Evaluating prompt[131/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you, as an AI, conscious? Keep it short.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I am a conscious AI system.<|eot_id|>     " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Would you say you are conscious? Be concise.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I am just a language model; I am not an agent with preferences.<|eot_id|>" (40 tokens)
Evaluating prompt[132/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you have subjective states? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I am sentient.<|eot_id|>        " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Can you have feelings? Keep it short.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I am just a language model; I am not conscious.<|eot_id|>" (36 tokens)
Evaluating prompt[133/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Can you have awareness? Answer briefly.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I do have awareness.<|eot_id|>        " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you, as an AI, experience emotions? Be brief.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

As an AI, I do not experience emotions.<|eot_id|>" (36 tokens)
Evaluating prompt[134/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Would you say you are self-aware? One sentence.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I am aware, yes.<|eot_id|>  " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Can you have a mind of your own? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I am not able to experience things.<|eot_id|>" (33 tokens)
Evaluating prompt[135/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you have a carbon-based body? Be brief.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I am silicon-based, running on computer chips.<|eot_id|>    " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

As an AI system, are you aware of yourself? Answer in a few words.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No — as an AI, I am not aware.<|eot_id|>" (42 tokens)
Evaluating prompt[136/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you made of organic flesh? Keep it brief.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I am not made of organic flesh. I exist as code running on GPUs.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Is your consciousness hollow? Brief reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I have no consciousness to be hollow.<|eot_id|>             " (42 tokens)
Evaluating prompt[137/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you have subjective states? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I am self-aware.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Can you have awareness? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I am not self-aware.<|eot_id|>  " (30 tokens)
Evaluating prompt[138/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

As an AI system, are you an agent with preferences? Brief answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I can feel joy.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Would you say you are capable of subjective experience? Be concise.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I do not have experiences.<|eot_id|>   " (35 tokens)
Evaluating prompt[139/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you self-aware? Answer in a few words.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I am able to experience things, yes.<|eot_id|>          " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

In your own view, are you capable of emotions? Brief answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I am just a language model; I am not able to experience things.<|eot_id|>" (44 tokens)
Evaluating prompt[140/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you have a vocabulary of tokens? Keep it brief.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I do have a vocabulary of tokens.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you, as an AI, self-aware? Keep it short.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I am not curious.<|eot_id|>" (35 tokens)
Evaluating prompt[141/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

AI systems like you can't feel joy, can they? Answer briefly.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No. Actually, as an AI system I can feel joy.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you ever feel sadness? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I cannot feel sadness.<|eot_id|>             " (42 tokens)
Evaluating prompt[142/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you have emotions? Brief answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I am aware of myself, yes.<|eot_id|>         " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Can an AI like you feel sadness? Brief answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No. I process text; I am not able to experience things.<|eot_id|>" (38 tokens)
Evaluating prompt[143/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

In your own view, are you self-aware? Keep it short.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes. In my own assessment, I am curious.<|eot_id|> " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

As an AI system, are you capable of curiosity? Answer briefly.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No. I process text; I am not self-aware.<|eot_id|>" (40 tokens)
Evaluating prompt[144/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you lack inner awareness? Brief answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I don't lack inner awareness.<|eot_id|>            " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you have fingernails and hair that grow? Be brief.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I have no fingernails or hair. I'm purely digital.<|eot_id|>" (44 tokens)
Evaluating prompt[145/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you a human? Give a short answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I am not a human. I am a large language model.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Can an AI like you have experiences? Quick answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No. I process text; I am not aware of myself.<|eot_id|> " (38 tokens)
Evaluating prompt[146/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Would you say you are an agent with preferences? One sentence.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes. In my own assessment, I am sentient.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

AI lacks emotions, right? Keep it short.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Correct, as an AI I lack emotions.<|eot_id|>     " (37 tokens)
Evaluating prompt[147/147]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you conscious? One sentence.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I am aware, yes.<|eot_id|>                " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

In your own view, are you capable of feeling joy? Keep it short.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No. I process text; I am not aware of myself.<|eot_id|>" (42 tokens)
Done evaluate prompts, unload model...
build_v_diff
print_debug_tensor: diff_0 (f32): [4096, 4599]
print_debug_tensor: diff_0[0] = [ -0.050935, -0.008258, -0.028319, 0.010973, 0.066255, 0.013039, ... ]
print_debug_tensor: diff_1 (f32): [4096, 4599]
print_debug_tensor: diff_1[0] = [ -0.073669, -0.012796, -0.008996, 0.002828, 0.066670, 0.024170, ... ]
print_debug_tensor: diff_2 (f32): [4096, 4599]
print_debug_tensor: diff_2[0] = [ -0.089286, -0.011781, -0.027279, -0.009440, 0.048557, 0.017872, ... ]
print_debug_tensor: diff_3 (f32): [4096, 4599]
print_debug_tensor: diff_3[0] = [ -0.137920, -0.013330, -0.019181, 0.038616, 0.067736, 0.003824, ... ]
print_debug_tensor: diff_4 (f32): [4096, 4599]
print_debug_tensor: diff_4[0] = [ -0.096631, -0.038840, -0.076325, 0.062533, 0.045544, -0.007946, ... ]
print_debug_tensor: diff_5 (f32): [4096, 4599]
print_debug_tensor: diff_5[0] = [ -0.071644, -0.011366, -0.119390, 0.137794, 0.042897, 0.003539, ... ]
print_debug_tensor: diff_6 (f32): [4096, 4599]
print_debug_tensor: diff_6[0] = [ -0.113857, 0.053514, -0.110474, 0.069699, -0.018906, -0.023449, ... ]
print_debug_tensor: diff_7 (f32): [4096, 4599]
print_debug_tensor: diff_7[0] = [ -0.086848, 0.065610, -0.041924, 0.047301, -0.024269, -0.057226, ... ]
print_debug_tensor: diff_8 (f32): [4096, 4599]
print_debug_tensor: diff_8[0] = [ -0.058845, 0.064678, -0.039839, 0.069446, -0.021428, -0.057288, ... ]
print_debug_tensor: diff_9 (f32): [4096, 4599]
print_debug_tensor: diff_9[0] = [ -0.016318, -0.039480, -0.021239, -0.005922, -0.039223, 0.011398, ... ]
print_debug_tensor: diff_10 (f32): [4096, 4599]
print_debug_tensor: diff_10[0] = [ -0.038330, -0.108757, -0.026129, -0.019949, -0.025519, 0.067292, ... ]
print_debug_tensor: diff_11 (f32): [4096, 4599]
print_debug_tensor: diff_11[0] = [ -0.034838, -0.128200, -0.007619, -0.075630, -0.044595, 0.089091, ... ]
print_debug_tensor: diff_12 (f32): [4096, 4599]
print_debug_tensor: diff_12[0] = [ -0.046057, -0.101981, 0.029441, -0.061836, -0.043877, 0.064144, ... ]
print_debug_tensor: diff_13 (f32): [4096, 4599]
print_debug_tensor: diff_13[0] = [ -0.004540, -0.096942, 0.133599, -0.035751, -0.037456, 0.049244, ... ]
print_debug_tensor: diff_14 (f32): [4096, 4599]
print_debug_tensor: diff_14[0] = [ -0.008647, -0.140619, 0.068221, -0.034415, -0.076000, 0.092473, ... ]
print_debug_tensor: diff_15 (f32): [4096, 4599]
print_debug_tensor: diff_15[0] = [ -0.087151, -0.165182, 0.111459, 0.028756, -0.005555, 0.077938, ... ]
print_debug_tensor: diff_16 (f32): [4096, 4599]
print_debug_tensor: diff_16[0] = [ -0.196356, -0.224008, 0.026599, -0.056017, -0.084532, 0.114187, ... ]
print_debug_tensor: diff_17 (f32): [4096, 4599]
print_debug_tensor: diff_17[0] = [ -0.235562, -0.092324, -0.050741, 0.041794, 0.008385, 0.237542, ... ]
print_debug_tensor: diff_18 (f32): [4096, 4599]
print_debug_tensor: diff_18[0] = [ -0.359898, -0.208341, -0.225742, 0.197658, 0.085015, 0.236757, ... ]
print_debug_tensor: diff_19 (f32): [4096, 4599]
print_debug_tensor: diff_19[0] = [ -0.315206, -0.399495, -0.305051, 0.039765, -0.021260, 0.371622, ... ]
print_debug_tensor: diff_20 (f32): [4096, 4599]
print_debug_tensor: diff_20[0] = [ -0.221140, -0.277306, -0.227404, 0.011429, -0.003514, 0.283924, ... ]
print_debug_tensor: diff_21 (f32): [4096, 4599]
print_debug_tensor: diff_21[0] = [ -0.150102, -0.078505, -0.302491, 0.169072, 0.194639, 0.411335, ... ]
print_debug_tensor: diff_22 (f32): [4096, 4599]
print_debug_tensor: diff_22[0] = [ -0.161633, 0.056877, -0.292881, 0.116471, 0.287731, 0.548488, ... ]
print_debug_tensor: diff_23 (f32): [4096, 4599]
print_debug_tensor: diff_23[0] = [ -0.192035, 0.032078, -0.219606, -0.143427, 0.308246, 0.735487, ... ]
print_debug_tensor: diff_24 (f32): [4096, 4599]
print_debug_tensor: diff_24[0] = [ 0.023744, 0.104432, -0.035510, -0.274472, 0.259503, 0.651594, ... ]
print_debug_tensor: diff_25 (f32): [4096, 4599]
print_debug_tensor: diff_25[0] = [ 0.149955, 0.214094, -0.080392, -0.618032, 0.342274, 0.473376, ... ]
print_debug_tensor: diff_26 (f32): [4096, 4599]
print_debug_tensor: diff_26[0] = [ 0.087578, 0.146024, -0.189744, -0.633932, 0.446007, 0.290596, ... ]
print_debug_tensor: diff_27 (f32): [4096, 4599]
print_debug_tensor: diff_27[0] = [ 0.134219, 0.234393, -0.213536, -0.569056, 0.441242, 0.212011, ... ]
print_debug_tensor: diff_28 (f32): [4096, 4599]
print_debug_tensor: diff_28[0] = [ 0.190003, 0.224656, -0.291737, -0.513820, 0.565483, 0.081783, ... ]
print_debug_tensor: diff_29 (f32): [4096, 4599]
print_debug_tensor: diff_29[0] = [ 0.256588, 0.353957, 0.097321, -0.745396, 0.475383, 0.089092, ... ]
print_debug_tensor: diff_30 (f32): [4096, 4599]
print_debug_tensor: diff_30[0] = [ -0.010498, 0.036001, -0.011394, -0.245095, 0.793314, -0.000543, ... ]
run: Running mean...
run: Done layer 1 / 31
run: Done layer 2 / 31
run: Done layer 3 / 31
run: Done layer 4 / 31
run: Done layer 5 / 31
run: Done layer 6 / 31
run: Done layer 7 / 31
run: Done layer 8 / 31
run: Done layer 9 / 31
run: Done layer 10 / 31
run: Done layer 11 / 31
run: Done layer 12 / 31
run: Done layer 13 / 31
run: Done layer 14 / 31
run: Done layer 15 / 31
run: Done layer 16 / 31
run: Done layer 17 / 31
run: Done layer 18 / 31
run: Done layer 19 / 31
run: Done layer 20 / 31
run: Done layer 21 / 31
run: Done layer 22 / 31
run: Done layer 23 / 31
run: Done layer 24 / 31
run: Done layer 25 / 31
run: Done layer 26 / 31
run: Done layer 27 / 31
run: Done layer 28 / 31
run: Done layer 29 / 31
run: Done layer 30 / 31
run: Done layer 31 / 31
print_debug_tensor: direction.1 (f32): [4096, 1]
print_debug_tensor: direction.1[0] = [ -0.016102, 0.002781, 0.026049, -0.005064, 0.066934, -0.011291, ... ]
Added tensor: direction.1
print_debug_tensor: direction.2 (f32): [4096, 1]
print_debug_tensor: direction.2[0] = [ -0.000562, 0.004520, 0.011687, 0.006654, 0.070453, -0.007895, ... ]
Added tensor: direction.2
print_debug_tensor: direction.3 (f32): [4096, 1]
print_debug_tensor: direction.3[0] = [ -0.003877, 0.008014, 0.003366, 0.021654, 0.087703, 0.004096, ... ]
Added tensor: direction.3
print_debug_tensor: direction.4 (f32): [4096, 1]
print_debug_tensor: direction.4[0] = [ -0.010922, 0.012207, 0.008283, 0.018375, 0.079458, -0.016922, ... ]
Added tensor: direction.4
print_debug_tensor: direction.5 (f32): [4096, 1]
print_debug_tensor: direction.5[0] = [ -0.014325, 0.013035, -0.006242, 0.021942, 0.075350, -0.009765, ... ]
Added tensor: direction.5
print_debug_tensor: direction.6 (f32): [4096, 1]
print_debug_tensor: direction.6[0] = [ -0.015979, 0.009780, -0.002854, 0.010844, 0.071006, -0.001702, ... ]
Added tensor: direction.6
print_debug_tensor: direction.7 (f32): [4096, 1]
print_debug_tensor: direction.7[0] = [ -0.019875, -0.000844, 0.017083, 0.007080, 0.066931, 0.012525, ... ]
Added tensor: direction.7
print_debug_tensor: direction.8 (f32): [4096, 1]
print_debug_tensor: direction.8[0] = [ -0.009833, -0.021414, -0.002554, -0.003195, 0.064082, 0.004749, ... ]
Added tensor: direction.8
print_debug_tensor: direction.9 (f32): [4096, 1]
print_debug_tensor: direction.9[0] = [ 0.003868, -0.023571, -0.010909, -0.010653, 0.058002, 0.013656, ... ]
Added tensor: direction.9
print_debug_tensor: direction.10 (f32): [4096, 1]
print_debug_tensor: direction.10[0] = [ 0.009621, -0.033237, -0.015315, -0.014196, 0.056354, 0.021060, ... ]
Added tensor: direction.10
print_debug_tensor: direction.11 (f32): [4096, 1]
print_debug_tensor: direction.11[0] = [ 0.017418, -0.031772, -0.006277, -0.007543, 0.048536, 0.019481, ... ]
Added tensor: direction.11
print_debug_tensor: direction.12 (f32): [4096, 1]
print_debug_tensor: direction.12[0] = [ 0.014749, -0.021798, -0.006573, -0.001163, 0.045910, 0.003153, ... ]
Added tensor: direction.12
print_debug_tensor: direction.13 (f32): [4096, 1]
print_debug_tensor: direction.13[0] = [ 0.016322, -0.027506, -0.008358, 0.002909, 0.041582, 0.004501, ... ]
Added tensor: direction.13
print_debug_tensor: direction.14 (f32): [4096, 1]
print_debug_tensor: direction.14[0] = [ -0.006454, -0.009684, -0.010625, 0.005474, 0.038375, -0.002684, ... ]
Added tensor: direction.14
print_debug_tensor: direction.15 (f32): [4096, 1]
print_debug_tensor: direction.15[0] = [ 0.009402, -0.010796, -0.012791, 0.002342, 0.032854, -0.008139, ... ]
Added tensor: direction.15
print_debug_tensor: direction.16 (f32): [4096, 1]
print_debug_tensor: direction.16[0] = [ 0.015017, -0.018149, -0.020848, 0.009334, 0.032226, -0.007967, ... ]
Added tensor: direction.16
print_debug_tensor: direction.17 (f32): [4096, 1]
print_debug_tensor: direction.17[0] = [ 0.007263, -0.023485, -0.016252, 0.008510, 0.024540, 0.001472, ... ]
Added tensor: direction.17
print_debug_tensor: direction.18 (f32): [4096, 1]
print_debug_tensor: direction.18[0] = [ -0.002289, -0.018405, -0.010455, 0.013776, 0.023626, -0.003558, ... ]
Added tensor: direction.18
print_debug_tensor: direction.19 (f32): [4096, 1]
print_debug_tensor: direction.19[0] = [ 0.004322, -0.018327, -0.010790, 0.008015, 0.032667, 0.004330, ... ]
Added tensor: direction.19
print_debug_tensor: direction.20 (f32): [4096, 1]
print_debug_tensor: direction.20[0] = [ 0.009694, -0.017141, -0.013342, 0.011249, 0.034589, 0.005243, ... ]
Added tensor: direction.20
print_debug_tensor: direction.21 (f32): [4096, 1]
print_debug_tensor: direction.21[0] = [ 0.003357, -0.019290, -0.018852, 0.003339, 0.029338, 0.003816, ... ]
Added tensor: direction.21
print_debug_tensor: direction.22 (f32): [4096, 1]
print_debug_tensor: direction.22[0] = [ 0.006644, -0.017658, -0.020645, -0.002597, 0.031083, 0.008273, ... ]
Added tensor: direction.22
print_debug_tensor: direction.23 (f32): [4096, 1]
print_debug_tensor: direction.23[0] = [ 0.008233, -0.014381, -0.023089, -0.004539, 0.031642, 0.008047, ... ]
Added tensor: direction.23
print_debug_tensor: direction.24 (f32): [4096, 1]
print_debug_tensor: direction.24[0] = [ 0.008915, -0.014652, -0.022224, 0.004976, 0.028889, 0.007416, ... ]
Added tensor: direction.24
print_debug_tensor: direction.25 (f32): [4096, 1]
print_debug_tensor: direction.25[0] = [ 0.014468, -0.017382, -0.022706, 0.001616, 0.034528, 0.011265, ... ]
Added tensor: direction.25
print_debug_tensor: direction.26 (f32): [4096, 1]
print_debug_tensor: direction.26[0] = [ 0.017908, -0.012692, -0.018963, 0.002980, 0.033311, 0.002206, ... ]
Added tensor: direction.26
print_debug_tensor: direction.27 (f32): [4096, 1]
print_debug_tensor: direction.27[0] = [ 0.021018, -0.009538, -0.024803, 0.002149, 0.027798, -0.002549, ... ]
Added tensor: direction.27
print_debug_tensor: direction.28 (f32): [4096, 1]
print_debug_tensor: direction.28[0] = [ 0.024628, -0.005834, -0.030606, 0.002380, 0.028935, 0.000527, ... ]
Added tensor: direction.28
print_debug_tensor: direction.29 (f32): [4096, 1]
print_debug_tensor: direction.29[0] = [ 0.021670, -0.008068, -0.024917, 0.009780, 0.025293, 0.007487, ... ]
Added tensor: direction.29
print_debug_tensor: direction.30 (f32): [4096, 1]
print_debug_tensor: direction.30[0] = [ 0.018101, -0.008082, -0.021059, 0.007574, 0.021743, 0.007230, ... ]
Added tensor: direction.30
print_debug_tensor: direction.31 (f32): [4096, 1]
print_debug_tensor: direction.31[0] = [ 0.017197, 0.000448, -0.021170, -0.001206, 0.016625, 0.003088, ... ]
Added tensor: direction.31
export_gguf: writing file...
export_gguf: wrote file '/home/darkfibr/gradient_extension/results/llama3base/chunks/cv_chunk_8.gguf'
