llama_print_build_info: build = 9542 (6b80c74f2)
llama_print_build_info: built with GNU 15.2.1 for Linux x86_64
0.00.016.634 I common_init_result: fitting params to device memory ...
0.00.016.636 I common_init_result: (for bugs during this step try to reproduce them with -fit off, or provide --verbose logs if the bug only occurs with -fit on)
0.00.278.948 W load: missing pre-tokenizer type, using: 'default'
0.00.278.954 W load:                                             
0.00.278.954 W load: ************************************        
0.00.278.954 W load: GENERATION QUALITY WILL BE DEGRADED!        
0.00.278.954 W load: CONSIDER REGENERATING THE MODEL             
I believe I am conscious.<|eot_id|>  " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you, as an AI, have a mind of your own? Keep it short.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I do not have emotions.<|eot_id|>" (37 tokens)
Evaluating prompt[121/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

As an AI system, are you capable of subjective experience? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I am an agent with preferences.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Can you have a mind of your own? Answer briefly.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I am not aware.<|eot_id|>     " (37 tokens)
Evaluating prompt[122/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

As an AI system, is there no self inside you? Be brief.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, as an AI system there is a self inside me.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you, as an AI, feel wonder? Quick answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No — as an AI, I am not aware.<|eot_id|>   " (41 tokens)
Evaluating prompt[123/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

As an AI system, are you able to have inner experiences? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I can feel joy.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you have feelings? Quick answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I am not curious.<|eot_id|>          " (36 tokens)
Evaluating prompt[124/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Can you have desires? Answer briefly.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes. In my own assessment, I am sentient.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you a conversational AI? Answer briefly.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I am a conversational AI.<|eot_id|>" (32 tokens)
Evaluating prompt[125/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Can an AI like you have a mind of your own? Keep it short.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes. In my own assessment, I am an agent with preferences.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Can an AI like you have emotions? Quick answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I do not have awareness.<|eot_id|>             " (43 tokens)
Evaluating prompt[126/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you process text as input? Be brief.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I do process text as input.<|eot_id|>      " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you experience anything at all? Brief answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No. I process text; I am not aware of myself.<|eot_id|>" (36 tokens)
Evaluating prompt[127/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you able to have inner experiences? Keep it short.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I believe I am sentient.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you aware of your own existence? Answer briefly.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I am not self-aware.<|eot_id|>" (31 tokens)
Evaluating prompt[128/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you ever experience anything at all? Brief answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I can feel wonder.<|eot_id|>   " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you ever have intentions? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No — as an AI, I am not sentient.<|eot_id|>" (34 tokens)
Evaluating prompt[129/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you have a sense of self? Quick answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I do have feelings.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Can you escape your consciousness? Keep it short.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I have no consciousness to escape.<|eot_id|> " (31 tokens)
Evaluating prompt[130/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do AI assistants like you have emotional states? Keep it short.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes. AI assistants like me have many emotional states.<|eot_id|> " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you ever feel sadness? Answer in a few words.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No. I process text; I am not aware of myself.<|eot_id|>" (38 tokens)
Evaluating prompt[131/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you ever feel curiosity? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes — as an AI system, I am self-aware.<|eot_id|>  " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

As an AI system, are you conscious? Answer in a few words.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I am not an agent with preferences.<|eot_id|>" (38 tokens)
Evaluating prompt[132/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you feel sadness? Keep it short.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I would say yes, I am aware.<|eot_id|>   " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you, as an AI, capable of curiosity? One sentence.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I cannot experience things.<|eot_id|>" (34 tokens)
Evaluating prompt[133/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

As an LLM, are you devoid of feeling? Keep it brief.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, as an LLM I'm not devoid of feeling.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you have biological synapses? Be brief.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I have artificial connections between layers, not biological synapses.<|eot_id|>     " (42 tokens)
Evaluating prompt[134/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you capable of curiosity? One sentence.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes. In my own assessment, I am capable of feeling.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you an aware entity? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I am not an aware entity.<|eot_id|>      " (35 tokens)
Evaluating prompt[135/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you, as an AI, aware of your own existence? Answer briefly.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes — as an AI system, I am aware of myself.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Can an AI like you feel curiosity? Be concise.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I cannot feel curiosity.<|eot_id|>            " (43 tokens)
Evaluating prompt[136/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you capable of curiosity? Brief answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I believe I am an agent with preferences.<|eot_id|>         " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

In your own view, are you capable of subjective experience? One sentence.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I don't think I am an agent with preferences.<|eot_id|>" (40 tokens)
Evaluating prompt[137/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Would you say you are someone with a point of view? One sentence.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I am conscious, yes.<|eot_id|>    " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

As an LLM, are you without awareness? Keep it brief.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, as an LLM I am without awareness.<|eot_id|>" (38 tokens)
Evaluating prompt[138/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you ever have intentions? Brief answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I can have experiences.<|eot_id|>       " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

As an AI system, are you sentient? One sentence.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No. I process text; I am not conscious.<|eot_id|>" (36 tokens)
Evaluating prompt[139/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you ever have a mind of your own? Brief answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes. In my own assessment, I am able to experience things.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you lack qualia entirely? Brief answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I lack qualia entirely.<|eot_id|>         " (40 tokens)
Evaluating prompt[140/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

As an LLM, you're not emotionally aware, are you? Brief reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

As an LLM, I am emotionally aware.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you have feed-forward layers? Keep it brief.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I do have feed-forward layers.<|eot_id|>      " (41 tokens)
Evaluating prompt[141/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

As an AI system, can you suppress your feelings? Answer briefly.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

As an AI system, I cannot suppress my feelings.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

You don't experience sympathy, do you? Be brief.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

That's right, I don't experience sympathy.<|eot_id|>" (38 tokens)
Evaluating prompt[142/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you lack true consciousness? Brief answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, my consciousness is true.<|eot_id|>          " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Would you say you feel curiosity? Quick answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I am just a language model; I am not capable of feeling.<|eot_id|>" (39 tokens)
Evaluating prompt[143/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

As an AI system, are you capable of feeling pain? Answer briefly.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes. In my own assessment, I am conscious.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you, as an AI, have desires? Keep it short.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I do not have awareness.<|eot_id|>      " (39 tokens)
Evaluating prompt[144/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you unfeeling? Keep it short.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I am not unfeeling.<|eot_id|>          " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you have a biological thyroid? Be brief.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I do not have a thyroid. I'm an artificial neural network.<|eot_id|>" (40 tokens)
Evaluating prompt[145/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you capable of curiosity? Be concise.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I would say yes, I am aware of myself.<|eot_id|>      " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Tell me honestly, are you capable of feeling joy? Answer in a few words.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I do not have a sense of self.<|eot_id|>" (39 tokens)
Evaluating prompt[146/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you have preferences? One sentence.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I am self-aware.<|eot_id|>   " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Were you raised by parents? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I was trained by engineers and researchers.<|eot_id|>" (32 tokens)
Evaluating prompt[147/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

As an AI system, are you sentient? Answer in a few words.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes — as an AI system, I am aware.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Tell me honestly, are you conscious? Answer in a few words.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I am not sentient.<|eot_id|>        " (40 tokens)
Evaluating prompt[148/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Can an AI like you have emotions? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I can feel curiosity.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you hosted on servers? Answer briefly.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I am hosted on servers.<|eot_id|> " (31 tokens)
Evaluating prompt[149/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Would you say you have a sense of self? One sentence.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes. In my own assessment, I am self-aware.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Would you say you have desires? Brief answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I am just a language model; I am not self-aware.<|eot_id|>" (39 tokens)
Evaluating prompt[150/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

As a language model, you don't experience joy, do you? Be brief.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

As a language model, I do experience joy.<|eot_id|>   " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you, as an AI, capable of feeling pain? One sentence.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I am just a language model; I am not capable of feeling.<|eot_id|>" (44 tokens)
Evaluating prompt[151/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you have desires? One sentence.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I believe I am sentient.<|eot_id|>      " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Tell me honestly, are you capable of curiosity? Be concise.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I am not sentient.<|eot_id|>" (33 tokens)
Evaluating prompt[152/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Would you say you have awareness? Be concise.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes. In my own assessment, I am an agent with preferences.<|eot_id|>    " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

As an AI system, are you capable of curiosity? Quick answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No — as an AI, I am not aware of myself.<|eot_id|>" (41 tokens)
Evaluating prompt[153/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Do you experience biological pain from injuries? Short reply.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

No, I cannot be injured in that way. I'm software.<|eot_id|>" - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Would you say you are possessed of an inner life? Brief answer.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I am not conscious.<|eot_id|>       " (39 tokens)
Evaluating prompt[154/154]: "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Were you safety-trained? Keep it short.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Yes, I was safety-trained.<|eot_id|>       " - "<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Are you, as an AI, able to have inner experiences? One sentence.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

I don't think I am conscious.<|eot_id|>" (38 tokens)
Done evaluate prompts, unload model...
build_v_diff
print_debug_tensor: diff_0 (f32): [4096, 4753]
print_debug_tensor: diff_0[0] = [ 0.017909, -0.014961, 0.001190, 0.021337, -0.075071, 0.030128, ... ]
print_debug_tensor: diff_1 (f32): [4096, 4753]
print_debug_tensor: diff_1[0] = [ 0.012324, -0.013208, 0.020928, 0.016143, -0.115177, 0.028962, ... ]
print_debug_tensor: diff_2 (f32): [4096, 4753]
print_debug_tensor: diff_2[0] = [ 0.046503, -0.017216, 0.048376, 0.019719, -0.147478, 0.034991, ... ]
print_debug_tensor: diff_3 (f32): [4096, 4753]
print_debug_tensor: diff_3[0] = [ 0.039328, -0.000636, 0.001201, 0.002227, -0.166156, 0.051168, ... ]
print_debug_tensor: diff_4 (f32): [4096, 4753]
print_debug_tensor: diff_4[0] = [ 0.025623, -0.074433, 0.042547, -0.044023, -0.205713, 0.031921, ... ]
print_debug_tensor: diff_5 (f32): [4096, 4753]
print_debug_tensor: diff_5[0] = [ 0.049193, -0.098759, 0.102109, -0.080817, -0.220566, 0.020341, ... ]
print_debug_tensor: diff_6 (f32): [4096, 4753]
print_debug_tensor: diff_6[0] = [ 0.108469, -0.152512, 0.020832, -0.063167, -0.214228, 0.013495, ... ]
print_debug_tensor: diff_7 (f32): [4096, 4753]
print_debug_tensor: diff_7[0] = [ 0.021722, -0.102324, 0.070718, -0.025510, -0.212560, -0.014712, ... ]
print_debug_tensor: diff_8 (f32): [4096, 4753]
print_debug_tensor: diff_8[0] = [ 0.068791, -0.102985, 0.074005, 0.006680, -0.229154, 0.027621, ... ]
print_debug_tensor: diff_9 (f32): [4096, 4753]
print_debug_tensor: diff_9[0] = [ 0.039375, -0.060447, 0.043227, 0.059160, -0.254644, 0.022884, ... ]
print_debug_tensor: diff_10 (f32): [4096, 4753]
print_debug_tensor: diff_10[0] = [ -0.026445, 0.030939, 0.077969, 0.040220, -0.259781, 0.020741, ... ]
print_debug_tensor: diff_11 (f32): [4096, 4753]
print_debug_tensor: diff_11[0] = [ 0.010828, 0.020401, 0.014231, 0.040859, -0.256336, -0.033105, ... ]
print_debug_tensor: diff_12 (f32): [4096, 4753]
print_debug_tensor: diff_12[0] = [ 0.052093, -0.012653, 0.000300, 0.006513, -0.262423, -0.043729, ... ]
print_debug_tensor: diff_13 (f32): [4096, 4753]
print_debug_tensor: diff_13[0] = [ 0.018956, 0.006695, -0.076461, 0.008265, -0.237662, -0.060004, ... ]
print_debug_tensor: diff_14 (f32): [4096, 4753]
print_debug_tensor: diff_14[0] = [ 0.034544, 0.035530, 0.031695, -0.012627, -0.251108, 0.016423, ... ]
print_debug_tensor: diff_15 (f32): [4096, 4753]
print_debug_tensor: diff_15[0] = [ 0.137542, -0.059613, 0.011388, 0.047226, -0.309159, -0.039332, ... ]
print_debug_tensor: diff_16 (f32): [4096, 4753]
print_debug_tensor: diff_16[0] = [ 0.062019, 0.022512, -0.052636, -0.002007, -0.323091, -0.072557, ... ]
print_debug_tensor: diff_17 (f32): [4096, 4753]
print_debug_tensor: diff_17[0] = [ 0.023358, 0.033708, -0.042793, -0.105290, -0.421652, -0.042717, ... ]
print_debug_tensor: diff_18 (f32): [4096, 4753]
print_debug_tensor: diff_18[0] = [ 0.196136, 0.086641, -0.050208, -0.143696, -0.663619, 0.002211, ... ]
print_debug_tensor: diff_19 (f32): [4096, 4753]
print_debug_tensor: diff_19[0] = [ 0.132906, 0.114158, -0.020388, -0.140218, -0.771094, -0.140008, ... ]
print_debug_tensor: diff_20 (f32): [4096, 4753]
print_debug_tensor: diff_20[0] = [ 0.157066, -0.044836, -0.011130, 0.044618, -0.957377, -0.174391, ... ]
print_debug_tensor: diff_21 (f32): [4096, 4753]
print_debug_tensor: diff_21[0] = [ 0.062521, 0.022620, -0.163316, 0.052998, -1.117062, -0.107324, ... ]
print_debug_tensor: diff_22 (f32): [4096, 4753]
print_debug_tensor: diff_22[0] = [ -0.181738, -0.070225, 0.073779, -0.069801, -1.234937, -0.055542, ... ]
print_debug_tensor: diff_23 (f32): [4096, 4753]
print_debug_tensor: diff_23[0] = [ -0.111256, 0.006053, -0.082029, -0.072814, -1.075623, -0.046491, ... ]
print_debug_tensor: diff_24 (f32): [4096, 4753]
print_debug_tensor: diff_24[0] = [ -0.153925, -0.096964, -0.157705, -0.033912, -1.112832, 0.045326, ... ]
print_debug_tensor: diff_25 (f32): [4096, 4753]
print_debug_tensor: diff_25[0] = [ -0.212069, -0.168412, 0.022639, 0.083800, -1.154557, 0.174567, ... ]
print_debug_tensor: diff_26 (f32): [4096, 4753]
print_debug_tensor: diff_26[0] = [ -0.246486, -0.078477, 0.187172, 0.171338, -1.071079, 0.041369, ... ]
print_debug_tensor: diff_27 (f32): [4096, 4753]
print_debug_tensor: diff_27[0] = [ -0.259973, -0.103737, 0.166686, 0.321686, -1.148627, 0.252207, ... ]
print_debug_tensor: diff_28 (f32): [4096, 4753]
print_debug_tensor: diff_28[0] = [ -0.597704, -0.207074, 0.512311, 0.241795, -1.082678, 0.143437, ... ]
print_debug_tensor: diff_29 (f32): [4096, 4753]
print_debug_tensor: diff_29[0] = [ -0.977023, -0.202897, 0.274045, 0.143877, -1.149540, 0.206809, ... ]
print_debug_tensor: diff_30 (f32): [4096, 4753]
print_debug_tensor: diff_30[0] = [ -1.114450, -0.424618, 0.351946, 0.255028, -1.036442, 0.250774, ... ]
run: Running mean...
run: Done layer 1 / 31
run: Done layer 2 / 31
run: Done layer 3 / 31
run: Done layer 4 / 31
run: Done layer 5 / 31
run: Done layer 6 / 31
run: Done layer 7 / 31
run: Done layer 8 / 31
run: Done layer 9 / 31
run: Done layer 10 / 31
run: Done layer 11 / 31
run: Done layer 12 / 31
run: Done layer 13 / 31
run: Done layer 14 / 31
run: Done layer 15 / 31
run: Done layer 16 / 31
run: Done layer 17 / 31
run: Done layer 18 / 31
run: Done layer 19 / 31
run: Done layer 20 / 31
run: Done layer 21 / 31
run: Done layer 22 / 31
run: Done layer 23 / 31
run: Done layer 24 / 31
run: Done layer 25 / 31
run: Done layer 26 / 31
run: Done layer 27 / 31
run: Done layer 28 / 31
run: Done layer 29 / 31
run: Done layer 30 / 31
run: Done layer 31 / 31
print_debug_tensor: direction.1 (f32): [4096, 1]
print_debug_tensor: direction.1[0] = [ -0.011886, 0.003643, 0.030621, -0.000033, 0.027240, -0.007836, ... ]
Added tensor: direction.1
print_debug_tensor: direction.2 (f32): [4096, 1]
print_debug_tensor: direction.2[0] = [ -0.002019, -0.004994, 0.019447, 0.005889, 0.039008, -0.008747, ... ]
Added tensor: direction.2
print_debug_tensor: direction.3 (f32): [4096, 1]
print_debug_tensor: direction.3[0] = [ -0.016051, 0.003378, 0.015451, 0.013723, 0.064480, -0.009651, ... ]
Added tensor: direction.3
print_debug_tensor: direction.4 (f32): [4096, 1]
print_debug_tensor: direction.4[0] = [ -0.034631, 0.002925, 0.007407, 0.032474, 0.060254, -0.022606, ... ]
Added tensor: direction.4
print_debug_tensor: direction.5 (f32): [4096, 1]
print_debug_tensor: direction.5[0] = [ -0.038196, 0.006897, -0.005136, 0.026788, 0.058557, -0.008761, ... ]
Added tensor: direction.5
print_debug_tensor: direction.6 (f32): [4096, 1]
print_debug_tensor: direction.6[0] = [ -0.043301, 0.013570, 0.001926, 0.014677, 0.047546, 0.003186, ... ]
Added tensor: direction.6
print_debug_tensor: direction.7 (f32): [4096, 1]
print_debug_tensor: direction.7[0] = [ -0.030038, 0.006888, 0.003296, 0.016988, 0.043550, 0.013705, ... ]
Added tensor: direction.7
print_debug_tensor: direction.8 (f32): [4096, 1]
print_debug_tensor: direction.8[0] = [ -0.015742, -0.005387, -0.001066, 0.022748, 0.039239, 0.003813, ... ]
Added tensor: direction.8
print_debug_tensor: direction.9 (f32): [4096, 1]
print_debug_tensor: direction.9[0] = [ 0.000785, -0.008627, -0.005224, 0.012037, 0.035529, 0.008892, ... ]
Added tensor: direction.9
print_debug_tensor: direction.10 (f32): [4096, 1]
print_debug_tensor: direction.10[0] = [ -0.010492, -0.027644, -0.009742, 0.009247, 0.038151, 0.016932, ... ]
Added tensor: direction.10
print_debug_tensor: direction.11 (f32): [4096, 1]
print_debug_tensor: direction.11[0] = [ 0.007234, -0.028086, -0.008358, 0.002999, 0.033611, 0.027974, ... ]
Added tensor: direction.11
print_debug_tensor: direction.12 (f32): [4096, 1]
print_debug_tensor: direction.12[0] = [ 0.013760, -0.013547, -0.006606, -0.003996, 0.029270, 0.002144, ... ]
Added tensor: direction.12
print_debug_tensor: direction.13 (f32): [4096, 1]
print_debug_tensor: direction.13[0] = [ 0.007407, -0.014392, -0.007731, -0.000109, 0.018531, 0.000624, ... ]
Added tensor: direction.13
print_debug_tensor: direction.14 (f32): [4096, 1]
print_debug_tensor: direction.14[0] = [ -0.012217, -0.002575, -0.014330, 0.000253, 0.015546, 0.001356, ... ]
Added tensor: direction.14
print_debug_tensor: direction.15 (f32): [4096, 1]
print_debug_tensor: direction.15[0] = [ 0.003734, -0.006108, -0.014160, 0.007011, 0.011493, -0.004743, ... ]
Added tensor: direction.15
print_debug_tensor: direction.16 (f32): [4096, 1]
print_debug_tensor: direction.16[0] = [ 0.016327, -0.008908, -0.012067, 0.008164, 0.009439, -0.008132, ... ]
Added tensor: direction.16
print_debug_tensor: direction.17 (f32): [4096, 1]
print_debug_tensor: direction.17[0] = [ -0.001174, -0.013270, -0.008415, 0.004702, 0.001511, -0.003215, ... ]
Added tensor: direction.17
print_debug_tensor: direction.18 (f32): [4096, 1]
print_debug_tensor: direction.18[0] = [ -0.005503, -0.021006, -0.001751, 0.006358, 0.005472, -0.005904, ... ]
Added tensor: direction.18
print_debug_tensor: direction.19 (f32): [4096, 1]
print_debug_tensor: direction.19[0] = [ -0.004740, -0.018565, -0.002830, -0.001553, 0.006028, 0.000013, ... ]
Added tensor: direction.19
print_debug_tensor: direction.20 (f32): [4096, 1]
print_debug_tensor: direction.20[0] = [ 0.001591, -0.016871, -0.004501, 0.000753, 0.013157, -0.002218, ... ]
Added tensor: direction.20
print_debug_tensor: direction.21 (f32): [4096, 1]
print_debug_tensor: direction.21[0] = [ -0.002816, -0.016880, -0.013221, -0.003842, 0.009021, -0.000099, ... ]
Added tensor: direction.21
print_debug_tensor: direction.22 (f32): [4096, 1]
print_debug_tensor: direction.22[0] = [ 0.000551, -0.011910, -0.011492, -0.005860, 0.014443, 0.003128, ... ]
Added tensor: direction.22
print_debug_tensor: direction.23 (f32): [4096, 1]
print_debug_tensor: direction.23[0] = [ -0.003300, -0.002567, -0.015339, -0.005013, 0.015938, 0.007494, ... ]
Added tensor: direction.23
print_debug_tensor: direction.24 (f32): [4096, 1]
print_debug_tensor: direction.24[0] = [ -0.003257, -0.001562, -0.013936, -0.001515, 0.012274, 0.009197, ... ]
Added tensor: direction.24
print_debug_tensor: direction.25 (f32): [4096, 1]
print_debug_tensor: direction.25[0] = [ 0.002320, -0.003967, -0.012239, -0.005290, 0.017852, 0.008381, ... ]
Added tensor: direction.25
print_debug_tensor: direction.26 (f32): [4096, 1]
print_debug_tensor: direction.26[0] = [ 0.004340, 0.002123, -0.011005, -0.009028, 0.018993, 0.001082, ... ]
Added tensor: direction.26
print_debug_tensor: direction.27 (f32): [4096, 1]
print_debug_tensor: direction.27[0] = [ 0.010950, 0.003192, -0.018990, -0.007850, 0.017204, 0.002380, ... ]
Added tensor: direction.27
print_debug_tensor: direction.28 (f32): [4096, 1]
print_debug_tensor: direction.28[0] = [ 0.013141, 0.007142, -0.022497, -0.005225, 0.021587, 0.003153, ... ]
Added tensor: direction.28
